t,eval_success,eval_loss
1,0.8567899960922353,0.27225081219906366
2,0.7344180878094377,0.5048871494271608
3,0.7446911284446451,0.48535749400285355
4,0.727125317384097,0.5187511351124157
5,0.8295916648142133,0.3239564293049269
6,0.8262394299609988,0.3303292575892363
7,0.7792246129821432,0.4197072361204806
8,0.9232683848565196,0.14587140433053047
9,0.9210189609033157,0.15014769191860453
10,0.9151231470532201,0.16135599080341978
11,0.8962268297804952,0.1972790161800159
12,0.9227119087369795,0.146929298111481
13,0.9295017390077815,0.1340214200347056
14,0.9051164043977418,0.1803794056747774
15,0.8345099659992988,0.3146065095643576
16,0.7318114685625796,0.5098424762454342
17,0.601203687478949,0.7581357640268942
18,0.8064899848351147,0.36787412102528
19,0.8159011100180429,0.34998302559228317
20,0.7630042414312103,0.450543105681902
21,0.8171606034356252,0.34758865683555334
22,0.8901217249236397,0.20888518808084514
23,0.9071786983950584,0.17645887185138545
24,0.9088457378008263,0.17328970669510171
25,0.9309357618260099,0.1312952473591101
26,0.937589604468852,0.11864590408869445
27,0.9355052712104163,0.12260835016905482
28,0.8374869010436146,0.30894711991501994
29,0.7840742996939292,0.4104876948607317
30,0.840194886838957,0.30379906480531377
31,0.6325636120997108,0.6985185624538177
32,0.8411135001056012,0.3020527535839028
33,0.7964137189674088,0.3870297351035131
34,0.6990575384259787,0.5721096877087999
35,0.9026617600260698,0.18504582767512626
36,0.9232610353133325,0.14588537202251647
37,0.9406960160735494,0.11274043260184284
38,0.943331555702586,0.10773011240293108
39,0.9476401305406281,0.09953924824512198
40,0.9464898310052878,0.10172603564427994
41,0.9392883232631319,0.1154165429230453
42,0.9491624743510779,0.09664518524549263
43,0.9186045258871053,0.15473766375653417
44,0.9009519911537919,0.18829618718668517
45,0.7474410661257653,0.48012963276033854
46,0.7795957906763161,0.41900160140438036
47,0.7856037728891663,0.40758009403668927
48,0.7728021146598438,0.4319168197315366
49,0.8974334945504894,0.19498506444904534
50,0.919010413660958,0.15396605804864244
