t,eval_success,eval_loss
1,77.60000000000001,1.5657965514063834
2,74.6,1.47233043551445
3,77.60000000000001,1.4137868636846542
4,77.8,1.3426768112182617
5,70.39999999999999,1.106951516866684
6,81.39999999999999,1.2627985149621963
7,77.4,1.3459547752141952
8,74.6,1.4465294951200485
9,78.8,1.2899874812364578
10,83.8,0.8355904150009156
11,82.6,0.6137255656719208
12,76.2,0.7324948620796203
13,83.0,0.6493589824438095
14,79.2,0.9065974020957946
15,70.39999999999999,0.9767632162570954
16,81.39999999999999,1.3395119675993918
17,43.0,1.1330594658851623
18,77.2,1.320419398546219
19,77.4,1.3109657162427901
20,79.2,1.2316000998020171
21,71.39999999999999,1.1426984572410583
22,77.0,1.2233322989940643
23,71.8,1.2366682982444763
24,76.8,1.0839705204963683
25,80.2,1.3082674193382262
26,78.60000000000001,1.3337431341409682
27,70.39999999999999,1.0922766172885894
28,76.8,1.2714799147844316
29,79.80000000000001,1.3582238522171974
30,78.8,1.2552062612771988
31,78.8,1.2422942161560058
32,78.4,1.345460126399994
33,77.60000000000001,1.1508506190776826
34,78.8,1.167860004901886
35,78.2,1.2721185356378555
36,77.60000000000001,1.355911215543747
37,77.4,1.2578416633605958
38,79.4,1.2216881966590882
39,78.4,1.3274649053812027
40,71.8,1.0642543494701386
41,74.4,1.4405815571546554
42,76.6,1.4492791950702668
43,75.4,1.5046578082442283
44,38.6,1.1669089674949646
45,81.2,1.4245427769422532
46,79.0,1.3997183537483215
47,81.39999999999999,1.1562844240665435
48,79.60000000000001,1.1217773234844208
49,75.2,1.195525553226471
50,80.60000000000001,1.0748944106698035

