t,eval_success,eval_loss
1,55.400000000000006,0.9146010547876358
2,57.599999999999994,1.0888712322711944
3,62.2,1.6495248025655747
4,51.0,1.1295982885360718
5,52.0,1.1073454570770265
6,64.2,1.5122568309307098
7,55.400000000000006,1.0245852482318878
8,49.4,1.2926559448242188
9,49.4,1.144821456670761
10,70.0,1.2156551134586335
11,81.6,0.7012386864423752
12,74.2,0.7338415914773941
13,68.60000000000001,1.045859419107437
14,57.599999999999994,1.3486420786380768
15,53.0,1.3860509610176086
16,64.0,2.709368909597397
17,57.4,0.8782444304227829
18,60.0,2.0594118201732634
19,57.4,1.3926318717002868
20,63.6,2.7192349076271056
21,54.400000000000006,1.8226620829105378
22,58.199999999999996,1.7451050901412963
23,55.800000000000004,1.5554474544525148
24,58.199999999999996,1.0146562081575394
25,58.4,2.19002308011055
26,57.599999999999994,1.085704955458641
27,61.199999999999996,0.8447532233595848
28,56.599999999999994,1.2357403194904328
29,63.800000000000004,2.9740828412771223
30,63.800000000000004,2.5016074955463408
31,61.8,2.5748438572883607
32,60.8,3.0819491052627566
33,62.0,2.578920080661774
34,66.0,2.95340185046196
35,63.2,2.645553718805313
36,56.2,1.5274438047409058
37,69.39999999999999,0.7662095272541046
38,59.0,2.280109117031097
39,52.2,1.3275656032562255
40,53.6,1.2779503858089447
41,59.4,2.167167112827301
42,59.199999999999996,0.9757759404182434
43,57.8,1.0245718443393708
44,58.4,0.8933097857236862
45,61.199999999999996,2.6662755703926084
46,60.8,2.2249946296215057
47,56.2,1.1044497030973435
48,59.8,2.3769831717014314
49,60.0,2.189053799510002
50,63.2,1.3616120767593385
