t,eval_success,eval_loss
1,50.6,1.2155807971954347
2,48.0,1.2832735645771027
3,49.2,1.2452088141441344
4,48.6,1.2061097621917725
5,48.6,1.2559904336929322
6,38.800000000000004,1.3477549731731415
7,28.799999999999997,1.3163897728919982
8,49.2,1.3078554499149322
9,47.199999999999996,1.238876347541809
10,45.2,1.3297597074508667
11,55.2,1.174118798971176
12,54.2,1.152390011548996
13,63.0,1.1210988521575929
14,64.2,1.1124356198310852
15,52.6,1.167107467651367
16,53.800000000000004,1.2542990922927857
17,49.2,1.319507120847702
18,53.0,1.297837996482849
19,49.0,1.2391124331951142
20,45.4,1.269847538471222
21,35.199999999999996,1.365501148700714
22,48.199999999999996,1.2963635635375976
23,49.6,1.2430872642993926
24,47.199999999999996,1.2631590962409973
25,47.4,1.2791972851753235
26,38.4,1.2746104097366333
27,51.800000000000004,1.2667204856872558
28,29.2,1.325982015132904
29,49.6,1.3036069226264955
30,46.2,1.2717264604568481
31,50.4,1.2379414796829225
32,38.0,1.2758109593391418
33,50.8,1.2801660919189453
34,49.0,1.3239417827129365
35,39.0,1.345285246372223
36,46.800000000000004,1.274985327720642
37,51.800000000000004,1.3064056611061097
38,52.400000000000006,1.2947593033313751
39,50.0,1.3961934959888458
40,42.6,1.296056945323944
41,49.4,1.246011531352997
42,52.2,1.2937878894805908
43,48.4,1.2163893818855285
44,50.0,1.2439384293556213
45,48.4,1.3228667414188384
46,43.0,1.2925011348724365
47,51.2,1.2920790588855744
48,46.2,1.2470084977149964
49,38.0,1.3221015214920044
50,61.4,1.2719453370571137
