t,eval_success,eval_loss
1,80.2,0.9761825132369996
2,80.0,0.9462354183197021
3,74.6,0.9729792499542236
4,78.8,0.9410347509384155
5,80.2,0.9623205506801605
6,80.60000000000001,0.9612428593635559
7,79.4,0.9575058424472809
8,79.4,0.9671713018417358
9,82.39999999999999,0.9443331718444824
10,78.0,0.9717088890075684
11,80.80000000000001,0.9571034717559814
12,82.0,0.9712863385677337
13,78.4,0.9435131335258484
14,77.0,0.9710466170310974
15,80.4,0.9544678497314453
16,80.2,0.9714497196674347
17,78.0,0.9952950060367585
18,78.8,0.9573493540287018
19,80.0,0.9760031640529633
20,76.8,0.9921823930740357
21,81.0,0.9494404709339141
22,77.2,0.9548132133483886
23,81.0,0.9408471095561981
24,80.80000000000001,0.9567217957973481
25,78.8,0.9689680290222168
26,79.80000000000001,0.9846233940124511
27,75.6,0.97436483502388
28,84.39999999999999,0.9559755039215088
29,80.80000000000001,0.9591959130764007
30,77.4,0.9737748396396637
31,76.4,0.9685950028896332
32,82.19999999999999,0.9587645292282104
33,75.4,0.9651688432693482
34,81.0,0.9525430953502655
35,81.39999999999999,0.9630093610286713
36,82.0,0.9675315380096435
37,81.39999999999999,0.9548100554943084
38,80.80000000000001,0.9642921781539917
39,81.6,0.9584693229198455
40,77.0,0.9504720139503479
41,77.60000000000001,0.9559617412090301
42,81.0,0.9563703858852386
43,76.8,0.9721935868263245
44,80.0,0.9415226817131043
45,76.4,0.9754057908058167
46,84.8,0.9394420778751373
47,82.0,0.9497685408592225
48,79.60000000000001,0.9649150097370147
49,81.39999999999999,0.9631865453720093
50,81.0,0.9627321183681488
