t,eval_success,eval_loss
1,84.2,0.35305219147354366
2,87.4,0.33936322093009946
3,84.0,0.38044007375836375
4,89.2,0.33774206921458244
5,80.80000000000001,0.42875887781381605
6,48.199999999999996,1.3338057115674018
7,89.0,0.33407801292836664
8,86.8,0.35605918809771536
9,85.6,0.34701078429818155
10,80.80000000000001,0.4236781084537506
11,86.2,0.3730861905962229
12,90.2,0.29296371169388297
13,86.4,0.3305628836154938
14,78.2,0.4808029939234257
15,65.4,0.8474741652607918
16,70.6,0.6153051051497459
17,73.2,0.5857319624722004
18,78.0,0.49317062690854074
19,80.2,0.46618685334920884
20,82.39999999999999,0.4185186054557562
21,86.0,0.35446047082543375
22,77.8,0.4832376055419445
23,78.2,0.48911770187318326
24,84.6,0.39730057798326013
25,82.39999999999999,0.3793542467057705
26,84.8,0.37826407127082345
27,80.4,0.43519718388095496
28,82.19999999999999,0.4399464052915573
29,90.8,0.42911641240119935
30,82.6,0.39535960666835307
31,81.6,0.4320797913521528
32,77.2,0.480405420511961
33,79.4,0.40841732408851383
34,81.6,0.37331903371959924
35,80.60000000000001,0.4617937595769763
36,84.6,0.3666415199637413
37,83.2,0.4336167199909687
38,84.2,0.42530778285115955
39,73.2,0.5560124409198761
40,84.39999999999999,0.36104667130857704
41,78.60000000000001,0.4246833419799805
42,80.2,0.42815848514437677
43,80.2,0.40373088413849473
44,83.0,0.42652644515037536
45,77.0,0.4949225054681301
46,84.0,0.4111281353235245
47,83.0,0.4390240989625454
48,81.2,0.41927782841026784
49,63.800000000000004,0.7940742210298777
50,58.8,1.0507425022125245
