t,eval_success,eval_loss
1,67.4,1.0433988976478576
2,69.19999999999999,1.024127835035324
3,67.60000000000001,1.04535936832428
4,70.8,1.0336772525310516
5,67.0,1.0405180513858796
6,66.8,1.0446365773677826
7,65.0,1.0512408590316773
8,69.39999999999999,1.0291404664516448
9,68.8,1.0351729083061219
10,63.0,1.0621158587932586
11,61.6,1.0637913608551026
12,62.8,1.0738320529460907
13,69.0,1.028423192501068
14,67.4,1.0540809428691864
15,66.4,1.0403094804286956
16,68.2,1.0546951377391816
17,65.8,1.0560267519950868
18,65.4,1.0490163445472718
19,62.6,1.067379093170166
20,64.2,1.0614840805530548
21,66.2,1.046143774986267
22,67.2,1.0450641858577727
23,68.60000000000001,1.0213976109027862
24,70.8,1.0449889135360717
25,68.2,1.0565432906150818
26,66.2,1.0603420126438141
27,68.2,1.0477231168746948
28,64.0,1.0630006849765778
29,69.6,1.0134767758846284
30,63.6,1.0552857029438019
31,64.8,1.0516426074504852
32,65.60000000000001,1.047556517124176
33,66.4,1.0339984023571014
34,64.8,1.0466443490982056
35,65.4,1.052637401819229
36,65.8,1.0497430324554444
37,68.60000000000001,1.039334545135498
38,66.4,1.0419913613796234
39,67.80000000000001,1.0589744997024537
40,65.8,1.0367955708503722
41,67.4,1.0474471485614776
42,63.4,1.043870632648468
43,68.60000000000001,1.0403514051437377
44,69.19999999999999,1.0364030587673188
45,66.4,1.0357856237888337
46,68.0,1.0363216269016267
47,70.0,1.0332273304462434
48,69.39999999999999,1.0519317305088043
49,66.4,1.0546836030483246
50,66.4,1.0475852966308594
