t,eval_success,eval_loss
1,61.6,0.752264404296875
2,59.4,0.7658083236217499
3,65.60000000000001,0.7754197835922241
4,63.6,0.8033255445957184
5,60.4,0.7912910437583923
6,63.2,0.7781933093070984
7,64.4,0.7990724635124207
8,63.6,0.7959663796424866
9,47.599999999999994,0.9024943661689758
10,73.8,0.8784320265054703
11,90.60000000000001,0.5356797564029694
12,93.8,0.4968296873569489
13,94.19999999999999,0.5831461155414581
14,80.2,0.8877765250205993
15,63.0,1.0515964210033417
16,78.2,0.7921600472927094
17,76.2,0.761388852596283
18,78.4,0.7242763113975524
19,82.8,0.8398480212688446
20,76.6,0.7478917747735977
21,83.39999999999999,0.8573944175243378
22,83.39999999999999,0.8761882412433625
23,81.6,0.8682455968856811
24,79.60000000000001,0.6493520283699036
25,84.0,0.8684620773792266
26,81.0,0.699155393242836
27,77.60000000000001,0.7445948994159699
28,81.0,0.8931386554241181
29,86.0,0.8303234386444092
30,81.0,0.8699466764926911
31,83.8,0.8404732120037078
32,77.0,0.7511349666118622
33,82.0,0.861992380619049
34,85.6,0.8293488943576812
35,83.2,0.8595261490345001
36,82.6,0.8727226078510284
37,80.60000000000001,0.6981764084100723
38,81.6,0.6914970368146897
39,82.0,0.8537858319282532
40,83.6,0.848399224281311
41,84.0,0.8293989598751068
42,84.0,0.8416930520534516
43,80.80000000000001,0.8716105723381042
44,78.0,0.7426522201299668
45,77.2,0.7296258401870728
46,82.19999999999999,0.852066615819931
47,83.39999999999999,0.8423310422897339
48,76.8,0.7611176455020905
49,78.4,0.7667667710781098
50,80.2,0.9320524907112122
