t,eval_success,eval_loss
1,69.19999999999999,0.8592545288801193
2,67.4,0.9796381032466889
3,69.39999999999999,1.6986725601553916
4,66.8,0.9463268339633941
5,66.0,0.9932145756483078
6,68.0,1.5183886975049972
7,67.60000000000001,0.9709138369560242
8,65.60000000000001,1.200337166786194
9,69.19999999999999,0.9062996608018875
10,84.39999999999999,0.7220240825414658
11,95.0,0.26499095037579534
12,95.19999999999999,0.20259942717850207
13,93.0,0.2542888194322586
14,86.0,0.506924551576376
15,75.2,0.6841786479949952
16,56.2,2.4073137056827547
17,50.0,0.9949303042888641
18,55.00000000000001,1.5142644786834716
19,69.8,0.7368751788139343
20,54.2,2.0819633412361145
21,81.39999999999999,0.6317433202266693
22,68.4,0.7851180839538574
23,63.800000000000004,0.8333129954338073
24,75.0,0.6838382929563522
25,55.2,1.4562236845493317
26,80.60000000000001,0.6654488688707352
27,52.400000000000006,0.9735612004995347
28,73.2,0.6910588300228119
29,54.2,2.5798914766311647
30,56.599999999999994,2.027030153274536
31,53.800000000000004,1.8132164108753204
32,54.0,2.417779589891434
33,55.00000000000001,1.9247859320044518
34,55.2,2.4496886599063874
35,55.00000000000001,2.183716512918472
36,67.4,0.771662967801094
37,55.2,0.850416853427887
38,52.0,1.7896572959423065
39,71.2,0.7173005086183548
40,82.8,0.6090764659643173
41,52.400000000000006,1.7751550656557082
42,73.4,0.7246641099452973
43,82.39999999999999,0.6420023000240326
44,48.6,1.0200905430316924
45,53.2,1.9364877009391785
46,52.800000000000004,2.125055364370346
47,80.2,0.6494004189968109
48,57.8,1.4277548718452453
49,52.6,1.4251855432987213
50,67.4,0.8875566124916077
