t,eval_success,eval_loss
1,49.2,1.1762713849544526
2,39.4,1.2501693964004517
3,50.0,1.1873125922679901
4,59.4,1.1335194635391235
5,45.0,1.1896239852905273
6,37.4,1.2830513656139373
7,38.6,1.2432897281646729
8,47.199999999999996,1.2040850567817687
9,54.2,1.1697874450683594
10,22.6,1.3388956332206725
11,24.0,1.2299225664138793
12,33.0,1.2183206129074096
13,45.800000000000004,1.1981961011886597
14,52.800000000000004,1.1948807454109192
15,55.800000000000004,1.1908128190040588
16,50.4,1.1957106757164002
17,39.4,1.250599009990692
18,44.2,1.2311799228191376
19,41.6,1.2053427267074586
20,39.800000000000004,1.2188528633117677
21,40.2,1.2777981185913085
22,46.0,1.2242541575431825
23,48.0,1.1661970818042755
24,40.0,1.2202850365638733
25,41.199999999999996,1.2408297157287598
26,38.2,1.223398219347
27,39.6,1.2294656443595886
28,40.2,1.2867572212219238
29,46.800000000000004,1.2166386997699739
30,45.800000000000004,1.194342966079712
31,46.0,1.1823960089683532
32,41.6,1.2231794357299806
33,40.6,1.2246901047229768
34,36.199999999999996,1.2737744760513305
35,38.0,1.2918474638462067
36,48.0,1.1904122614860535
37,39.0,1.2540578651428222
38,40.8,1.246566106081009
39,38.4,1.3165689623355865
40,41.4,1.2250207078456878
41,47.599999999999994,1.1865240955352783
42,48.0,1.1962467539310455
43,56.8,1.1679227399826049
44,38.800000000000004,1.20665158867836
45,39.2,1.246135994195938
46,38.0,1.2563632893562318
47,45.6,1.219251081943512
48,53.0,1.1824093198776244
49,39.0,1.2507201147079468
50,44.4,1.2563746666908264
