t,eval_success,eval_loss
1,82.19999999999999,0.9316337037086487
2,79.60000000000001,0.9201599514484405
3,77.60000000000001,0.9284028816223144
4,79.4,0.8977606010437011
5,80.2,0.9288360249996185
6,80.60000000000001,0.9119415533542633
7,79.0,0.9278183448314666
8,79.0,0.926659585237503
9,80.4,0.9100549399852753
10,80.80000000000001,0.9288186657428742
11,77.60000000000001,0.9239666020870209
12,82.39999999999999,0.9276666724681855
13,78.0,0.9069087171554565
14,80.0,0.9210125255584717
15,78.8,0.9200761616230011
16,79.0,0.9291797983646393
17,80.60000000000001,0.9445761489868164
18,77.4,0.9311734116077424
19,79.80000000000001,0.9275104260444641
20,75.2,0.9532557427883148
21,79.4,0.9053051090240478
22,79.0,0.9261782038211822
23,79.2,0.9106617105007172
24,80.80000000000001,0.9259968030452729
25,78.60000000000001,0.9345073783397675
26,79.80000000000001,0.9353714525699616
27,78.60000000000001,0.9207049536705018
28,79.2,0.9142862343788147
29,78.2,0.9240980029106141
30,76.0,0.9397426211833954
31,79.4,0.9215190899372101
32,77.4,0.926872329711914
33,78.2,0.9233387398719788
34,79.2,0.9113235998153687
35,78.8,0.9324719452857971
36,76.0,0.9402475798130036
37,79.4,0.9177068758010865
38,78.4,0.9306983423233032
39,83.8,0.9074786567687988
40,78.4,0.9200103271007538
41,80.60000000000001,0.9096951973438263
42,79.4,0.9234136855602264
43,79.2,0.9249349069595337
44,82.39999999999999,0.9037732982635498
45,77.4,0.9372586071491241
46,81.6,0.8935385107994079
47,81.2,0.9086830282211303
48,80.0,0.9323055005073547
49,79.80000000000001,0.9312053954601288
50,79.2,0.9300339555740357
