t,eval_success,eval_loss
1,72.8,1.0735868194699287
2,77.8,0.9054976209998131
3,77.60000000000001,1.1881649562716483
4,75.4,1.0288529282808303
5,72.0,0.9272168874740601
6,77.8,1.13497113853693
7,77.60000000000001,1.1121690157055855
8,76.2,1.0853712937235833
9,78.2,1.059972384572029
10,87.2,0.6258429163694381
11,91.60000000000001,0.3679636313021183
12,92.80000000000001,0.28379998534917833
13,90.60000000000001,0.3411675074696541
14,89.8,0.4443123619258404
15,74.8,0.7441222387552261
16,78.0,1.0417467907071114
17,42.199999999999996,1.0999819791316987
18,77.60000000000001,1.094856293797493
19,73.8,1.2609621304273606
20,76.6,1.1454335802793503
21,74.2,0.8772614848613739
22,77.60000000000001,1.0672494971752167
23,68.8,1.0391356235742568
24,77.4,0.8433851182460785
25,76.2,1.056195724606514
26,79.80000000000001,0.978650512099266
27,71.39999999999999,0.9602617537975311
28,75.8,0.9825949627161026
29,77.8,1.181718853712082
30,78.8,1.076691283583641
31,78.0,0.9922416645288468
32,78.60000000000001,1.067615705728531
33,77.4,0.9395456871390343
34,78.0,0.9314693489670753
35,78.2,0.9836986368894577
36,77.60000000000001,1.2325821545720101
37,76.0,1.0544832092523575
38,75.4,1.0292623147368432
39,76.4,0.8765627419948578
40,74.2,0.9169798535108566
41,76.4,0.9453787586092949
42,79.4,0.9662313395738602
43,77.2,1.0801032480597497
44,41.199999999999996,1.1109859454631805
45,76.6,1.0606990921497346
46,76.8,1.0725978082418441
47,77.4,1.033856929242611
48,77.4,0.9714209505915642
49,73.6,1.0832327437400817
50,81.39999999999999,0.8026669287681579
