t,eval_success,eval_loss
1,89.0,0.30996381759643554
2,88.4,0.339998138397932
3,83.6,0.36941706962883475
4,88.8,0.3367980956286192
5,80.2,0.4805758973956108
6,49.4,1.4030526822805405
7,84.0,0.3848934283852577
8,86.8,0.34582936733961106
9,86.0,0.36437368497252465
10,80.60000000000001,0.45900714889168737
11,90.8,0.2730339468549937
12,94.6,0.19192416241392493
13,84.39999999999999,0.3619707202166319
14,85.6,0.354273142889142
15,90.60000000000001,0.5112214171886444
16,68.2,0.6612916079163551
17,81.0,0.4290587078407407
18,76.4,0.5202637800574302
19,82.19999999999999,0.3878035361692309
20,82.19999999999999,0.4216735141724348
21,83.6,0.3496028732508421
22,83.8,0.378175455480814
23,83.6,0.41225875552743674
24,82.6,0.39259480640292166
25,81.8,0.3787445831671357
26,83.39999999999999,0.3830572391115129
27,81.8,0.4394322407990694
28,80.80000000000001,0.4222715739905834
29,88.8,0.4064255094528198
30,83.39999999999999,0.40233827821910384
31,82.0,0.4432929240167141
32,75.2,0.4972045251727104
33,81.8,0.4024673462659121
34,84.0,0.3423188640549779
35,81.0,0.42945988051593303
36,83.0,0.38596594050526617
37,83.6,0.4020697183534503
38,83.8,0.40077250057831404
39,80.2,0.4849067226797342
40,83.0,0.3704958659783006
41,79.0,0.4598694118857384
42,80.60000000000001,0.4411452390253544
43,79.60000000000001,0.39640038781799375
44,83.6,0.4124327638745308
45,79.80000000000001,0.4499538809433579
46,82.6,0.40275481432676313
47,81.6,0.43329258196055886
48,76.2,0.4804717274010181
49,70.8,0.60445836648345
50,73.8,0.5563176460564137
