t,eval_success,eval_loss
1,73.6,1.2206449647247792
2,76.4,0.8848305326700211
3,76.4,1.1913280253112317
4,80.0,1.2078459446132184
5,68.0,0.9396266961097717
6,77.8,1.1466847355663776
7,79.4,1.2859266990423202
8,74.8,1.2054096388816833
9,81.2,1.2262864039838315
10,82.19999999999999,0.6539771269261837
11,88.0,0.39953057482838633
12,90.8,0.27556810542941096
13,91.8,0.293295905739069
14,86.2,0.40261014208197593
15,77.4,0.6866660779714584
16,80.0,1.1278703764081002
17,42.4,1.0969330525398255
18,76.0,1.2367058205604553
19,82.39999999999999,1.2722512131929398
20,75.0,1.322176764458418
21,72.6,0.9040983152389527
22,77.4,1.024954979121685
23,72.8,0.9758457669615745
24,75.2,0.8299791717529297
25,76.4,1.2442123833298684
26,77.0,1.084989714026451
27,64.2,1.0414419120550156
28,73.6,1.1191152584552766
29,73.0,1.326386225670576
30,75.0,1.1773759174346923
31,78.4,1.0797779801487923
32,77.8,1.1739725448191165
33,78.60000000000001,1.0620253285765648
34,78.0,1.2438382944464683
35,78.2,1.1093348103761673
36,77.4,1.271587603390217
37,70.0,1.2628800231218338
38,76.0,1.183270934075117
39,73.8,1.149749284684658
40,73.2,0.9607847511768342
41,76.2,1.1668064832687377
42,79.80000000000001,1.1187073834240437
43,74.8,1.1823815575242043
44,58.8,1.0601602327823638
45,78.8,1.09973454028368
46,75.6,1.1683886420726777
