t,eval_success,eval_loss
1,0.6449142172936053,0.6750394003103518
2,0.5830848947279352,0.7925805577360656
3,0.6522971121363601,0.6610040265702205
4,0.7040779556349532,0.562565520530373
5,0.7704002895673173,0.43648280343577406
6,0.7628438724314915,0.4508479647527772
7,0.7664544514567029,0.4439840835390307
8,0.8457289008058809,0.29327857942441854
9,0.8705206103487864,0.246148077264325
10,0.8592395159258277,0.26759413233784585
11,0.8256689667567186,0.33141374011219965
12,0.9017078370994223,0.1868592953532839
13,0.8992404048036576,0.19155002321076614
14,0.8978599647926434,0.1941743336008986
15,0.877746012303688,0.23241215300223714
16,0.8534472983135455,0.27860545249742835
17,0.7802377350973186,0.41778122491521896
18,0.8299463915232533,0.32328209355965426
19,0.8414941774005285,0.3013290653602136
20,0.8331449089709657,0.3172014992934159
21,0.8542576685948671,0.2770648992906448
22,0.9079926286845522,0.1749115284711299
23,0.917963808732078,0.15595571584210713
24,0.921359353895241,0.14950058141137307
25,0.92245252935208,0.14742239230786397
26,0.92244432728062,0.14743798479073
27,0.9267427748322562,0.13926638366861963
28,0.9285626369572617,0.1358067056130785
29,0.9005667420588959,0.18902857376523213
30,0.8793880848100373,0.22929049180459543
31,0.8321108577551143,0.31916730738479687
32,0.8547243762978103,0.27617766395976345
33,0.8361687424387301,0.31145303976871186
34,0.8145256352815846,0.3525978719588693
35,0.8471889913155287,0.29050286297141903
36,0.9268410825842451,0.1390794872139631
37,0.9283058854205,0.13629481059457227
38,0.9334401338907832,0.1265342880673963
39,0.9366420520831444,0.12044725176946305
40,0.9381786640316111,0.11752606860319115
41,0.9348643573180953,0.1238267635451571
42,0.9355314606915889,0.12255855794600312
43,0.9330944243077058,0.12719151169139162
44,0.9316270170444197,0.1299811350758464
45,0.917311793235325,0.15719523299437857
46,0.9149367806254013,0.1617102756024109
47,0.9086895564949313,0.17358663097647758
48,0.8983043943391823,0.19332944523303283
49,0.9050437333888145,0.18051756385641002
50,0.9267368586607804,0.139277615771029
