t,eval_success,eval_loss
1,0.8582976595531957,0.26938465204885964
2,0.8511969515687494,0.28288348813612274
3,0.7083777709792032,0.5543913133986875
4,0.7738291957544317,0.4299642694218337
5,0.8022831981254721,0.375871491146092
6,0.8160059616271591,0.3497836762574808
7,0.8442376789616108,0.29611349568308315
8,0.8648251781165773,0.25697542748699653
9,0.9228042253699523,0.14675379224903426
10,0.9231067651697195,0.14617864696273378
11,0.9216995642025364,0.14885382841083006
12,0.9296128627891908,0.13381017722846
13,0.9256812412901589,0.1412844072171851
14,0.8211310056026284,0.34004066621968615
15,0.719151030236386,0.5339107278372459
16,0.8385177107783407,0.3069875092807763
17,0.7042342025199462,0.5622685069239862
18,0.8305921395319347,0.32205451019775744
19,0.8944029158040829,0.20074638303302902
20,0.7935493926026478,0.3924749867633798
21,0.9025449542842487,0.18526787491237226
22,0.9172391597001679,0.15733332285976853
23,0.9008346420423025,0.18851927569190605
24,0.9098219763576485,0.17143383378910698
25,0.8703172589346088,0.24653465636916322
26,0.9345299554451861,0.12446249001836938
27,0.9314425945684318,0.13033173767480946
28,0.87181705290382,0.24368345512284464
29,0.8062751664472453,0.36828255342981764
30,0.8368645741413298,0.3101301876024002
31,0.7166581251453046,0.5386498462615413
32,0.8570413420376408,0.2717729718687451
33,0.79550153245236,0.38876383254156954
34,0.6999156502905791,0.5704782912359911
35,0.7898780123852309,0.3994545122042387
36,0.8859977552462154,0.21672508937116933
37,0.9259016479540145,0.14086541587429466
38,0.9365663410146068,0.12059119603679616
39,0.915665917141297,0.16032415933996286
40,0.94090344276024,0.11234609766904222
41,0.876085427754843,0.23556906449904913
42,0.8321409679294978,0.31911008287672143
43,0.91046973858148,0.17020240225880656
44,0.9232271964988107,0.14594968511681997
45,0.7850525524659016,0.408627960065174
46,0.8013271485623638,0.3776889782598045
47,0.7975998200059868,0.3847748306404892
48,0.7878156809141441,0.4033751082427004
49,0.8272961902816124,0.328320308127737
50,0.9337296234500662,0.1259839648178601
