t,eval_success,eval_loss
1,53.2,1.3475218033790588
2,47.0,1.3586633276939393
3,51.6,1.3578427124023438
4,79.2,0.6907644104957581
5,78.8,0.563159519135952
6,79.80000000000001,0.5934439355134964
7,79.0,0.6208512279391288
8,78.4,0.5442579166591167
9,82.8,0.543507564291358
10,74.2,1.4254404693841933
11,51.2,3.6354813253879548
12,45.800000000000004,2.2150392818450926
13,45.4,2.220860913991928
14,43.8,2.2536216914653777
15,97.2,0.17663690842688085
16,95.8,0.18399215795099735
17,74.8,0.9529788668453694
18,74.4,0.9569413004815579
19,46.800000000000004,1.2101903057098389
20,45.2,1.2244705057144165
21,82.19999999999999,0.4649271324276924
22,78.0,0.5037703469395638
23,78.4,0.4745937031507492
24,89.4,0.243944547586143
25,46.0,1.7948028749227525
26,45.6,1.8059398818016053
27,96.0,0.14205845152027904
28,46.6,1.4124103379249573
29,90.8,0.23617290057241916
30,88.0,0.3065829298645258
31,95.8,0.20149287655949594
32,96.2,0.18606086723506451
33,96.8,0.15780029453337194
34,92.80000000000001,0.27153152257204055
35,45.0,5.398338967561722
36,42.199999999999996,3.7851304137706756
37,44.2,4.916932966709137
38,45.2,4.9032976651191715
39,51.800000000000004,7.278489624261856
40,69.39999999999999,2.09723725438118
41,82.19999999999999,0.41976929172873495
42,71.8,1.03790716573596
43,72.0,0.8665201219171286
44,71.8,0.9429379558004439
45,77.0,0.8077071681991219
46,73.8,0.8859273971989751
47,69.8,0.622150467634201
48,71.6,0.6119334447383881
49,63.4,0.728855448961258
50,53.400000000000006,0.9950956058502197
