t,eval_success,eval_loss
1,70.6,0.812131769657135
2,75.2,0.8716774916648865
3,74.8,1.0023608332872391
4,76.4,1.1183272108435631
5,77.60000000000001,1.1924967657029628
6,82.39999999999999,0.7357327292114496
7,77.4,1.1233141849562527
8,79.80000000000001,1.0181478626281022
9,83.6,0.7119216897711158
10,86.4,0.6622423513047397
11,92.80000000000001,0.22694680887274443
12,90.8,0.27889692548196765
13,90.4,0.2594796853931621
14,83.2,0.5875350847095251
15,60.199999999999996,1.424131879210472
16,69.0,1.0992078645527363
17,73.6,0.8552047868072986
18,73.0,1.0098327061533927
19,71.8,0.9549352803453803
20,68.4,1.1126574975252153
21,78.0,0.6393535585701465
22,78.2,0.6723877741396427
23,73.2,0.8758345044404269
24,83.2,0.48643312059342864
25,81.2,0.48971223974600436
26,79.2,0.5522078529000283
27,86.4,0.34589782459661367
28,81.6,0.4261043145507574
29,81.39999999999999,0.48229274202138184
30,78.2,0.5789039205014705
