t,eval_success,eval_loss
1,87.0,0.38514424264431
2,89.4,0.33688430637121203
3,89.2,0.31850878685712813
4,93.8,0.29709296077489855
5,89.0,0.33277874559164045
6,91.4,0.30552421882748604
7,91.0,0.30675671935081483
8,93.4,0.3088368317484856
9,91.8,0.3031736348569393
10,88.0,0.3431257528066635
11,92.80000000000001,0.30343911856412886
12,91.60000000000001,0.30865737617015837
13,90.60000000000001,0.30809611320495606
14,88.6,0.33839480370283126
15,90.2,0.3418723329901695
16,91.2,0.31339383393526077
17,90.4,0.33361066311597826
18,91.60000000000001,0.31540128976106646
19,91.0,0.30395094692707064
20,91.8,0.27869956493377684
21,89.8,0.3110151080787182
