t,eval_success,eval_loss
1,35.4,1.5533110904693603
2,32.0,1.56866628408432
3,36.199999999999996,1.5484108757972717
4,59.4,1.4140340042114259
5,55.400000000000006,2.1151572477817537
6,55.400000000000006,2.232651207447052
7,55.00000000000001,1.840321308374405
8,60.199999999999996,1.4338713425397873
9,59.0,1.562081845998764
10,64.0,1.3685853081941604
11,64.0,1.3934177535772323
12,65.8,1.378335751891136
13,66.8,1.3926701313257217
14,66.0,1.3557701510190965
15,69.6,1.2593701159954072
16,68.8,1.384312435388565
17,65.60000000000001,1.400946679711342
18,58.599999999999994,1.3240156525373459
19,64.60000000000001,1.2000145369768143
20,66.8,1.217746027112007
21,74.8,0.9268644604086876
22,70.6,1.1228517130017281
23,74.4,0.9550728042423725
24,72.8,1.044412493109703
25,76.4,0.8809783074259758
26,78.0,0.7210096573829651
27,72.6,0.9168527203798295
28,72.39999999999999,0.785147520750761
29,75.6,0.7626624384522438
30,74.0,0.7990767872333526
31,76.6,0.9503510212898254
32,74.6,0.9238559925556182
33,75.0,0.9490303982049226
34,78.2,0.800347791314125
35,82.39999999999999,0.6109747566282749
36,81.8,0.5406693549826741
37,78.2,0.7094939593970776
38,84.6,0.5057515335083008
39,82.0,0.6260437107831239
40,84.2,0.4764065618440509
41,80.60000000000001,0.5708076991885901
42,77.4,0.8747064994648099
43,77.2,0.8165823711454868
44,81.39999999999999,0.6306670069135726
45,80.60000000000001,0.6583524164929986
46,82.0,0.677023354973644
47,83.2,0.5180621409416198
48,83.0,0.5707478456571698
49,82.0,0.5960761215537786
50,76.8,0.7288830821216107
