t,eval_success,eval_loss
1,73.6,1.1544590759277344
2,75.8,1.367693498134613
3,77.8,1.6647540602087973
4,81.6,1.8630128701776265
5,78.60000000000001,2.552226224690676
6,82.0,2.3350314250029625
7,82.8,2.1784454641491173
8,80.80000000000001,2.74389944344759
9,83.0,2.7940464276075363
10,90.2,1.7831029062345625
11,94.6,0.36853318128734824
12,95.0,0.18620279759867117
13,92.60000000000001,0.35307568149641155
14,88.6,1.4048106288537383
15,79.60000000000001,3.248934314168291
16,78.0,3.6354425005894155
17,79.4,4.655292523056269
18,79.4,3.9513973462954164
19,80.60000000000001,4.02173199929297
20,80.2,3.835958775781328
21,80.60000000000001,3.8241549175418914
22,77.8,3.986473834738135
23,80.80000000000001,3.4712057134881618
24,80.4,4.222094566880259
25,80.0,4.679870436312631
26,80.0,4.577599721830338
27,78.2,4.8765590212261305
28,79.4,4.333177955019637
29,79.4,5.197164474818855
30,80.4,4.522483914401382
