t,eval_success,eval_loss
1,74.8,0.8292881515622139
2,79.4,1.1148202151805162
3,79.4,1.5527361938357354
4,79.4,1.783844659011811
5,78.0,2.0208782990276815
6,79.0,2.4039072099328043
7,79.80000000000001,2.51053283367306
8,79.60000000000001,2.5825535199418663
9,80.80000000000001,2.6801645176671447
10,87.2,1.2986180844390764
11,93.8,0.3280725661106408
12,95.19999999999999,0.16337788256583735
13,93.8,0.39970682101818966
14,89.2,1.1716002981935163
15,85.39999999999999,2.3726831063395366
16,81.8,3.620389793748036
17,79.80000000000001,4.151024796813727
18,81.0,4.513932521832175
19,81.8,4.070169210000895
20,81.0,3.6822455607139273
21,81.6,4.126441945107654
22,80.60000000000001,3.930375426635146
23,79.4,4.63750640982762
24,81.6,4.204171541352989
25,81.0,4.830633662538603
26,80.0,4.520398332308978
27,81.0,5.008219048352912
28,81.2,4.485066430643201
29,79.60000000000001,5.1603432888898535
30,80.4,4.225370492788497
31,78.8,4.626943842507899
32,80.4,5.114235042892396
33,79.80000000000001,5.206096244417131
34,79.80000000000001,5.342979822579946
35,81.8,4.64715287652798
36,78.4,5.458551836118568
37,81.8,4.840398059198633
38,80.2,6.1089352293591945
39,80.0,5.526964113808935
40,81.0,5.3370121851470325
41,81.8,5.2241494995667015
42,82.0,5.154805579947424
43,79.80000000000001,6.256757032815367
44,77.4,6.307367248648515
45,81.6,5.551097169294954
46,79.4,5.949445944558829
47,80.80000000000001,5.8071375367988365
48,81.6,6.017945805878844
49,82.39999999999999,4.929978108599316
50,85.6,2.692901444188319
