t,eval_success,eval_loss
1,93.2,0.4779533129930496
2,94.8,0.47256519556045534
3,93.4,0.4505776554346085
4,91.8,0.4470627009868622
5,91.2,0.46944851130247117
6,95.6,0.4465051692724228
7,92.80000000000001,0.4757979297637939
8,91.2,0.4706868201494217
9,96.0,0.4468767806887627
10,96.2,0.48259187579154966
11,93.60000000000001,0.4678838974237442
12,87.6,0.5090932273864746
13,93.4,0.45381357669830324
14,92.60000000000001,0.4765003961324692
15,95.0,0.43895785987377167
16,95.6,0.4741991019248962
17,95.8,0.4542349663376808
18,90.2,0.48579719066619875
19,93.4,0.47030956864356993
20,93.8,0.4549890208244324
21,93.4,0.45229688614606856
22,92.80000000000001,0.48064908921718597
23,93.60000000000001,0.4563856041431427
24,94.39999999999999,0.45372759222984316
25,95.19999999999999,0.4630390352010727
26,92.80000000000001,0.48145221889019013
27,93.4,0.4899988663196564
28,95.19999999999999,0.48086714327335356
29,95.0,0.46764535188674927
30,93.2,0.4626742643117905
31,93.0,0.47105477094650267
32,93.0,0.471716148853302
33,92.0,0.47592834532260897
34,92.60000000000001,0.49041982769966125
35,94.8,0.4424409520626068
36,95.0,0.43044580399990084
37,92.60000000000001,0.4450515776872635
38,93.0,0.4769076955318451
39,91.8,0.49255410373210906
40,95.8,0.44233133852481843
41,90.8,0.4862441003322601
42,92.0,0.4603869318962097
43,92.60000000000001,0.4856632426381111
44,91.0,0.4976924341917038
45,96.2,0.44225253373384477
46,94.19999999999999,0.4447114980220795
47,91.2,0.48398139894008635
48,92.80000000000001,0.47461734771728514
49,91.2,0.4959519994258881
50,94.39999999999999,0.4608001637458801
