t,eval_success,eval_loss
1,82.6,0.7747697401046753
2,86.4,0.7827074238657952
3,87.4,0.9818343720585108
4,85.8,1.0872584921121597
5,86.8,1.26506525401026
6,88.0,1.2635786939039826
7,88.0,1.3056100507639348
8,85.39999999999999,1.4118314265180378
9,89.0,1.330547199510038
10,93.0,0.6544883956760168
11,94.6,0.22140101738041268
12,91.60000000000001,0.24326942704850807
13,94.19999999999999,0.35377011224394667
14,89.4,1.0651105217076837
15,83.39999999999999,2.6722499895328657
16,82.19999999999999,3.670314912800677
17,80.80000000000001,4.322735480442643
18,80.60000000000001,4.176269767573103
19,82.8,3.9985839802771808
20,81.8,4.079212310956791
21,81.6,3.7944364312663676
22,81.39999999999999,4.251271391364281
23,80.80000000000001,4.8721769249998035
24,82.6,4.286612916062586
25,81.6,4.513059113377822
26,81.0,4.783440957590938
27,77.4,4.3027553276903925
28,80.2,4.944276031255722
29,80.2,5.248487075041048
30,81.8,4.452815825783182
