t,eval_success,eval_loss
1,71.8,0.8962389266490937
2,68.4,0.9681284269690513
3,76.6,1.884213495850563
4,78.4,1.573676283210516
5,77.60000000000001,2.364144319742918
6,75.0,2.951868530847132
7,76.4,0.8978105303645134
8,78.8,1.3612259738147259
9,80.0,0.6016385963559151
10,86.6,0.85692463000305
11,92.2,0.2240477406606078
12,94.8,0.18454225055873394
13,91.60000000000001,0.2512689034990035
14,88.8,0.7730477556213736
15,79.4,1.2926252873241901
16,66.2,1.201377954185009
17,83.6,0.5650332275405526
18,71.8,1.720703540444374
19,82.19999999999999,0.5280482856929303
20,86.8,0.3269663479924202
21,87.4,0.47236905951052904
22,76.4,1.1245491349697112
23,92.0,0.2540955439954996
24,81.6,0.7824052571505308
25,90.60000000000001,0.25388519890606404
26,92.80000000000001,0.16915516989305615
27,86.2,0.3220268499478698
28,86.6,0.31064791686832904
29,88.0,0.25771388996392486
30,77.60000000000001,0.3531840780377388
