t,eval_success,eval_loss
1,82.6,0.7722217613458633
2,84.6,0.710269872546196
3,87.2,0.9447161933779716
4,87.4,1.0360554165393114
5,85.8,0.8207718821614981
6,87.4,0.8601231352239848
7,88.4,0.9260591160133481
8,85.39999999999999,1.2191486780717968
9,87.8,0.8972487611696124
10,92.4,0.40495192202040925
11,93.4,0.18571519681019708
12,94.6,0.14206484758062288
13,93.2,0.23745580970775337
14,91.0,0.6551049019536004
15,82.6,1.190839174091816
16,82.19999999999999,1.505369857819751
17,79.80000000000001,1.7261622265726329
18,80.0,1.8516881312802433
19,82.8,1.2529966602101923
20,83.2,1.3674735246784986
21,82.0,1.189903094768524
22,82.39999999999999,1.3023482568422333
23,80.60000000000001,1.4214685414731503
24,83.0,1.119286876283586
25,83.0,0.9069900448620319
26,81.8,1.083524014763534
27,81.6,0.7564530535787344
28,79.80000000000001,0.964867308922112
29,81.0,1.3695689148269594
30,83.2,1.1378131231619044
