t,eval_success,eval_loss
1,74.8,0.7288411885499955
2,73.4,1.0530039864778518
3,88.0,0.43193635120987894
4,83.6,0.6604264998435974
5,75.6,1.4490793618559836
6,71.39999999999999,2.2013157391548157
7,72.6,2.2089072930812836
8,71.6,2.4849400371313095
9,81.6,1.0499953612312674
10,82.39999999999999,1.398203845396638
11,93.2,0.3777710136398673
12,93.8,0.17363288735738025
13,84.8,0.5778994563408196
14,82.39999999999999,1.6100157092884182
15,60.4,3.3579231870174406
16,62.8,4.58987299323082
17,69.19999999999999,1.4451222044229508
18,64.4,4.105409218668938
19,63.4,3.326255778968334
20,61.0,5.034278228282928
21,62.6,4.076188975572586
22,64.8,2.806816367805004
23,62.6,4.549083793386817
24,64.60000000000001,2.363948277235031
25,61.8,5.0069033360481265
26,63.2,3.1979622838646176
27,84.6,0.4181670392677188
28,85.0,0.41926640275865795
29,63.4,2.04531983114779
30,62.6,2.454668296575546
