t,eval_success,eval_loss
1,0.602850434838135,0.7550050861304058
2,0.7871755727078831,0.40459200982092297
3,0.8734831086231193,0.24051619625490925
4,0.7643250419368963,0.4480322044687723
5,0.9342090534980041,0.12507253226514684
6,0.9342274859087382,0.1250374914614272
7,0.9351044189744389,0.12337039020506364
8,0.9342232092147101,0.12504562330464528
9,0.6927161520793521,0.5841649605366845
10,0.7072061535528207,0.5566186314810774
11,0.8268901432442362,0.32909222813283323
12,0.8291609412991376,0.3247752922655541
13,0.9016870672622698,0.1868987908286932
14,0.9132599511971595,0.16489802130310163
15,0.9390275807698402,0.11591222317112332
16,0.9304901190661596,0.132142442248797
17,0.9138520461353076,0.16377243023097007
18,0.8215832390618187,0.33918094904143486
19,0.8702347135872246,0.24669157945209436
20,0.875679483770335,0.23634074727772617
21,0.9069316057225745,0.17692858718956922
22,0.9442134353059576,0.10605360244867602
23,0.9435350195380743,0.10734331345199137
24,0.950452433943861,0.09419288953826538
25,0.947602445980436,0.09961089716381466
26,0.9306080302842026,0.13191829177445744
27,0.7081832633748009,0.5547611116134421
28,0.828249260679987,0.3265084287502197
29,0.7617334496719022,0.45295896659473683
30,0.8888786731227477,0.2112483155670465
